project,sha,benchmark,params,unit,Add Parameter,Add Method Annotation,Change Attribute Type,Replace Variable With Attribute,Change Return Type,Change Variable Type,Move Attribute,Move Method,Change Parameter Type,Remove Parameter,Extract Variable,Extract And Move Method,Extract Method,Reorder Parameter,Add Class Annotation,Modify Class Annotation,Inline Method,Remove Method Annotation,Extract Class,Pull Up Method,Inline Variable,Extract Attribute,Extract Superclass,Pull Up Attribute,Extract Interface,Remove Parameter Annotation,Parameterize Variable,Change Package,Add Parameter Annotation,Modify Method Annotation,Split Attribute,Extract Subclass,Push Down Attribute,Push Down Method,Split Variable,Move And Inline Method,Merge Attribute,Merge Parameter,Merge Variable,Split Parameter,Remove Class Annotation,Replace Attribute,Add Variable Annotation,Modify Parameter Annotation,Remove Attribute Annotation,Add Attribute Annotation,Remove Variable Annotation,Modify Attribute Annotation,Modify Variable Annotation,perf_before,perf_after,ratio_ci,ratio_effsize,rpc_ci
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.TypeConverterTest.typeConvertTheSameTypes,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[1.5731702376265663e-08, 1.573440666437386e-08, 1.5737432444471122e-08, 1.5735381952022943e-08, 1.5733878503888437e-08], [1.5732449243721884e-08, 1.573232346092311e-08, 1.5733536567468547e-08, 1.5732571598469383e-08, 1.5732582101589113e-08], [1.573206180382173e-08, 1.5732736074313914e-08, 1.573160353918904e-08, 1.5731963251846086e-08, 1.5732841895912256e-08], [1.5732823140708156e-08, 1.573371474894261e-08, 1.5732993928379845e-08, 1.5732389791351933e-08, 1.5733691888584064e-08], [1.5734236432685122e-08, 1.5732992637907583e-08, 1.5733985462924535e-08, 1.573261125454642e-08, 1.5732104337224037e-08], [1.573203590093403e-08, 1.5733454765944563e-08, 1.573387402157341e-08, 1.573251174819639e-08, 1.5733116381215787e-08], [1.5731892417557144e-08, 1.5733222855380653e-08, 1.579347921681472e-08, 1.5732002185795114e-08, 1.573212784436069e-08], [1.6211882057748333e-08, 1.621297847967814e-08, 1.6212660307237e-08, 1.6212367574248697e-08, 1.6213654965521757e-08], [1.5732397507758052e-08, 1.573232148598881e-08, 1.5733388978052643e-08, 1.573187248246605e-08, 1.5732715070482867e-08], [1.5733465995978627e-08, 1.5733931107107427e-08, 1.573305022810922e-08, 1.5734624288017736e-08, 1.5733203701922268e-08]]","[[1.584272790214691e-08, 1.5840993697275183e-08, 1.5839671243188757e-08, 1.5841828926915283e-08, 1.5839706291098268e-08], [1.9144193613761782e-08, 1.991859738236905e-08, 1.9917465417214927e-08, 1.9143024433071087e-08, 1.9143204310584327e-08], [1.5840188709348677e-08, 1.5840288960280164e-08, 1.5839489990362738e-08, 1.5838998406922618e-08, 1.583921979686882e-08], [1.5841305067106034e-08, 1.583974074295444e-08, 1.5838896203692207e-08, 1.5840055759560972e-08, 1.583930781507014e-08], [1.5840914392678544e-08, 1.7358720076679345e-08, 1.7358988576829265e-08, 1.5839739196962806e-08, 1.583961967944388e-08], [1.5839504924037932e-08, 1.5838498944287708e-08, 1.5839794745241562e-08, 1.583842028302364e-08, 1.5839527793757447e-08], [1.584005688253042e-08, 1.5838651677059784e-08, 1.5839449174522392e-08, 1.583850404454141e-08, 1.583955654728457e-08], [1.8672946793245945e-08, 1.867146263189324e-08, 1.8672006543493964e-08, 1.867500963191979e-08, 1.8674279167486176e-08], [1.5839800343817675e-08, 1.584003483365012e-08, 1.5840673562128953e-08, 1.583968954905615e-08, 1.5841150738881085e-08], [1.5840379824220788e-08, 1.584066554627138e-08, 1.5845597011338005e-08, 1.584170500810638e-08, 1.5839113507950792e-08]]","(1.0036720255989784, 1.105461046217165)",0.0036720255989783897,"(0.00367202559897839, 0.10546104621716501)"
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.SimpleMockTest.simpleMockTest,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[0.041841880723849374, 0.04201740418487395, 0.0414944937966805, 0.04098431296721312, 0.040001606344], [0.041667395925, 0.041152777218107, 0.03846216765, 0.0389127846770428, 0.040486550412955465], [0.042553712612765957, 0.0404875951902834, 0.04132277996694215, 0.04237335511016949, 0.04115292585185185], [0.04386023637280702, 0.04081701685306122, 0.04065263432113821, 0.042017647789915964, 0.04166729701666667], [0.041322959458677685, 0.04065105369105691, 0.03937118996850394, 0.04032328563306452, 0.040817009224489796], [0.04048663085425101, 0.039526389687747035, 0.0386106192007722, 0.03846262475384615, 0.04016124908835341], [0.0423733534279661, 0.04000076416, 0.03968428179365079, 0.04184164810460251, 0.041494395348547715], [0.042017413949579835, 0.04016181448995984, 0.04132281514876033, 0.042373790894067793, 0.04081696270612245], [0.04201745074789916, 0.04016149015261044, 0.040652077585365855, 0.04065109259756097, 0.040323417467741936], [0.04184164037656904, 0.04016176358232932, 0.0416740741625, 0.040984266049180325, 0.0408167813877551]]","[[0.041667698325, 0.04032436114516129, 0.04201724202521009, 0.04201727162605042, 0.04098421829508197], [0.04184166455648536, 0.041153000329218106, 0.04132452679752066, 0.04098429303688524, 0.041494385406639], [0.042017514289915965, 0.03921624364313726, 0.041153753349794236, 0.04115314518518518, 0.03906309396875], [0.04255411642553192, 0.042553802221276596, 0.040984284024590166, 0.044446858693333334, 0.041323010714876034], [0.04016124517269076, 0.041153860378600825, 0.040161220401606426, 0.0487818578097561, 0.05128289343076923], [0.04219472710970464, 0.04347907882173913, 0.0400010032, 0.040651866581300815, 0.0404863992388664], [0.041152866333333336, 0.04115301249382716, 0.040651054304878045, 0.04048707153846154, 0.04255387104255319], [0.04405350353303965, 0.04132446087603306, 0.041322744743801654, 0.04291921245493562, 0.042194820556962026], [0.04366894901746725, 0.04219647335021097, 0.04329108593073593, 0.043668856436681225, 0.042735650756410254], [0.04184174028451883, 0.040487524720647775, 0.040816843383673466, 0.042194684244725736, 0.041152965378600824]]","(1.0043553060071342, 1.0478936775883565)",0.004355306007134185,"(0.004355306007134185, 0.0478936775883565)"
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToDocument,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[6.943408790895961e-05, 6.951930071534338e-05, 6.839206727533853e-05, 6.897542578682723e-05, 6.910044012880134e-05], [6.822798898152444e-05, 6.869999175614683e-05, 6.897044390725005e-05, 6.877276043959066e-05, 6.874535082183588e-05], [6.715076301528998e-05, 6.799789586988155e-05, 6.785434652598724e-05, 6.863467767772576e-05, 6.759998761593165e-05], [6.84943542739726e-05, 6.844501960905097e-05, 6.778117726718178e-05, 6.790504473609168e-05, 6.745547446525777e-05], [6.947213097363576e-05, 6.883196372621899e-05, 6.871121066518252e-05, 6.812049460505164e-05, 6.826998996450027e-05], [6.830495688047702e-05, 6.847643996548914e-05, 6.782865416389707e-05, 6.766391937317311e-05, 6.812022996961894e-05], [6.837446629198119e-05, 6.851328817484243e-05, 6.803452216862716e-05, 6.819089247069893e-05, 6.856350037366389e-05], [6.844183895231055e-05, 6.792847667112708e-05, 6.829136739850446e-05, 6.898051077097115e-05, 6.905839356295488e-05], [6.892760548100053e-05, 6.866128032352416e-05, 6.877158915640279e-05, 6.858386190247583e-05, 6.919963987073738e-05], [6.754940518254386e-05, 6.81531408359515e-05, 6.798869467522402e-05, 6.79675900227682e-05, 6.720381706686022e-05]]","[[6.877539448020687e-05, 6.981187297985968e-05, 6.792839698130638e-05, 6.803005307591311e-05, 6.784068454436297e-05], [6.701607996193566e-05, 6.790515523504927e-05, 6.784529488388502e-05, 6.667823529137219e-05, 6.699598511382365e-05], [6.985595027033824e-05, 6.862812896318867e-05, 6.890641770023704e-05, 7.11088503622905e-05, 6.875894244970365e-05], [6.919050358383263e-05, 6.864429983319719e-05, 6.879714061833542e-05, 6.798553354317647e-05, 6.849214973152155e-05], [7.129704802475386e-05, 6.963537800122556e-05, 7.008712892305967e-05, 7.027786278767436e-05, 7.037872864572703e-05], [6.855299853984576e-05, 6.859134528169883e-05, 6.832202139811981e-05, 6.807253078436311e-05, 6.857647643734913e-05], [6.982129453451189e-05, 6.830841079113102e-05, 6.894749382937355e-05, 6.789025920067346e-05, 6.79694721670926e-05], [6.756546725177017e-05, 6.780876682985706e-05, 6.820928607189142e-05, 6.644370128964101e-05, 6.648316906773745e-05], [6.839768864343603e-05, 6.823399752997127e-05, 6.857173729394663e-05, 6.813378120550223e-05, 6.91380055931969e-05], [6.716459688360535e-05, 6.765051448711618e-05, 6.761277724589765e-05, 6.81547782972575e-05, 6.730503034076149e-05]]","(0.9917016904668725, 1.010047214584551)",0.0,"(-0.00829830953312749, 0.010047214584550934)"
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.TypeConverterTest.typeConvertIntegerToString,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[5.972950179889312e-08, 5.949076317486818e-08, 6.003203981645508e-08, 5.996879729019284e-08, 5.9544927928823926e-08], [5.970378104153837e-08, 5.974427425026405e-08, 5.999947199442925e-08, 6.062202205149604e-08, 5.935785495561107e-08], [6.070781250190658e-08, 6.102326112505245e-08, 6.09790454045545e-08, 6.053606717399606e-08, 6.057285875006194e-08], [6.003176403451181e-08, 5.985436958345477e-08, 5.964044697990657e-08, 5.973561303338619e-08, 6.005022918467284e-08], [6.18942785366194e-08, 6.210552192545299e-08, 6.185360228499091e-08, 6.204444303743632e-08, 6.176724894385158e-08], [5.965035584500144e-08, 6.040551968513858e-08, 6.017113322813518e-08, 6.005909488356846e-08, 6.00518217293458e-08], [5.969522330754399e-08, 6.001271245565183e-08, 5.981362165482556e-08, 6.028028262867309e-08, 5.950620125822555e-08], [5.986873453916337e-08, 5.957576358829611e-08, 5.989420305528051e-08, 5.977932523770451e-08, 5.986773299745442e-08], [5.979215836726479e-08, 5.963135299644571e-08, 5.997789343180149e-08, 5.982684680871652e-08, 5.970598449415427e-08], [5.964161343547225e-08, 6.020454391607878e-08, 5.977354904633464e-08, 5.965165197662736e-08, 5.99775426440039e-08]]","[[5.9872248095582e-08, 6.120352124085148e-08, 6.012862521765315e-08, 5.995019230454733e-08, 6.00262506721772e-08], [5.9439342515610525e-08, 5.951557702446249e-08, 5.96710101723599e-08, 6.035691154354164e-08, 5.9554441002556e-08], [5.955994114928949e-08, 5.96898535334246e-08, 5.990383173486449e-08, 5.961382694199905e-08, 5.969577625677422e-08], [5.977051266670919e-08, 5.98083040124314e-08, 5.985504146999646e-08, 5.975809492945223e-08, 6.04205600954745e-08], [5.973315434203525e-08, 5.990366276271993e-08, 5.967064889124787e-08, 5.958895021662272e-08, 5.96886642181641e-08], [5.97464609127834e-08, 5.9374979052144676e-08, 6.001277890715587e-08, 5.973210192328404e-08, 5.985521741081116e-08], [6.010762323720233e-08, 5.963160383321296e-08, 5.9591296465470064e-08, 5.977465646537197e-08, 6.005303177671964e-08], [6.021228489924675e-08, 5.928387203162375e-08, 5.982517507768882e-08, 5.976605514727985e-08, 5.971652130281802e-08], [6.047216063098326e-08, 5.921491870165785e-08, 5.973598716236836e-08, 5.97821684974202e-08, 6.009521927387195e-08], [5.979663661900943e-08, 5.959799901672175e-08, 6.001908080925789e-08, 6.016814560068765e-08, 5.933909420186249e-08]]","(0.9867446251253228, 1.000701219558864)",0.0,"(-0.013255374874677206, 0.0007012195588640413)"
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.SlowTypeConverterTest.typeConvertByteBufToArray,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[8.032663264194282e-08, 8.071517348992647e-08, 8.096738432276495e-08, 8.000592707523277e-08, 7.997682526665298e-08], [8.150148775014498e-08, 8.228642253073402e-08, 8.210311474237928e-08, 8.114292682054074e-08, 8.233657117007055e-08], [8.193546202922144e-08, 8.144794579231912e-08, 8.152164914119121e-08, 8.149837365427253e-08, 8.143291856027334e-08], [8.16323258133859e-08, 8.14311833199758e-08, 8.13100404346896e-08, 8.12673751721785e-08, 8.163970552344295e-08], [8.151319802211215e-08, 8.123066555880546e-08, 8.119211683124887e-08, 8.118907265955955e-08, 8.128551315234995e-08], [8.063288378639582e-08, 8.111947531372489e-08, 8.150060897040522e-08, 8.083089192009103e-08, 8.092320426401903e-08], [8.064499657016025e-08, 7.993966077363735e-08, 8.021225933616556e-08, 8.078649219478284e-08, 8.024408154111693e-08], [8.073133122704556e-08, 8.046514008389487e-08, 8.05462154810756e-08, 8.042188486481584e-08, 8.046525976253585e-08], [8.00563380663923e-08, 8.075141095046773e-08, 8.008400490312309e-08, 8.027339070296529e-08, 8.032987684369959e-08], [8.049639243327459e-08, 8.00472621678848e-08, 8.03800219136457e-08, 8.07629054469642e-08, 8.089394682383279e-08]]","[[7.996644259076369e-08, 8.065368055230539e-08, 8.037974515329667e-08, 8.01897680714219e-08, 8.034476086575686e-08], [8.041079807081954e-08, 8.036425766010962e-08, 8.067513641694235e-08, 8.047828994211961e-08, 8.039651313283415e-08], [8.022840759880085e-08, 8.070734686434522e-08, 8.037498656178947e-08, 8.035320477007497e-08, 8.03555215640828e-08], [8.032635059071955e-08, 8.007490714852465e-08, 8.076043719492166e-08, 8.03932466111809e-08, 8.046631892277637e-08], [8.16431415538388e-08, 8.178605689762122e-08, 8.127000366634675e-08, 8.183053383251516e-08, 8.161731126340591e-08], [8.130724451764939e-08, 8.12783289511309e-08, 8.135423527890664e-08, 8.198942707683111e-08, 8.188568716449427e-08], [8.042769461949774e-08, 8.12820522663823e-08, 8.061766988322071e-08, 8.053656974081543e-08, 8.065918345037864e-08], [8.055786277231481e-08, 8.029243845999241e-08, 8.037591243298821e-08, 8.03548500119545e-08, 8.040543771081293e-08], [8.07801344357763e-08, 8.15192687242865e-08, 8.126166377176523e-08, 8.137813236261856e-08, 8.142971494290207e-08], [8.446358043856002e-08, 8.416399107602026e-08, 8.450283108475819e-08, 8.433685121132217e-08, 8.354208399483591e-08]]","(0.9939579573170094, 1.0135270701226586)",0.0,"(-0.006042042682990578, 0.013527070122658635)"
apache-camel,4c040c6f6e0ee5d875ebf1989e0181ac64dd53ce,org.apache.camel.itest.jmh.TypeConverterTest.typeConvertStringToInteger,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[4.776785250800214e-08, 4.741018869007065e-08, 4.744333823489329e-08, 4.748877338869539e-08, 4.759937030638601e-08], [4.73228624528763e-08, 4.767380334175994e-08, 4.761764664232325e-08, 4.718364378720025e-08, 4.730320648831429e-08], [4.735855943714847e-08, 4.7521383558654405e-08, 4.74040371919962e-08, 4.738801524370164e-08, 4.7378484919858926e-08], [4.7347230265220026e-08, 4.751993050616704e-08, 4.7369197722565915e-08, 4.7504960524710965e-08, 4.7385635927617754e-08], [4.750224960933098e-08, 4.7418685267414196e-08, 4.741665623761654e-08, 4.740974168112364e-08, 4.74117622212477e-08], [5.140019200387902e-08, 5.129584910152124e-08, 5.129665284696438e-08, 5.121684698694377e-08, 5.14472551166631e-08], [4.748288406125072e-08, 4.7412428264735746e-08, 4.741307171779883e-08, 4.7424583169618724e-08, 4.76707149457512e-08], [4.7460957326984106e-08, 4.738663917958203e-08, 4.7402963412785806e-08, 4.738807449414786e-08, 4.738355556341685e-08], [4.733691043974626e-08, 4.752520938127653e-08, 4.741091985463656e-08, 4.7617292693962814e-08, 4.739036984961154e-08], [4.752111122411527e-08, 4.722219684688528e-08, 4.724615952117514e-08, 4.729555970541254e-08, 4.738336731008523e-08]]","[[4.7383499227646244e-08, 4.741761645692507e-08, 4.742465773160818e-08, 4.729004101347903e-08, 4.747009729532812e-08], [4.746305453902209e-08, 4.737078548852885e-08, 4.771270469746357e-08, 4.743565797425157e-08, 4.76133911597632e-08], [4.73312703374129e-08, 4.7379829088092287e-08, 4.739202593961117e-08, 4.738859549347468e-08, 4.738833698811292e-08], [4.745668279518137e-08, 4.742220688635645e-08, 4.7398391353266076e-08, 4.7397365301662464e-08, 4.741979751576902e-08], [4.734296692593759e-08, 4.738952339793603e-08, 4.7518392830552434e-08, 4.741257801816915e-08, 4.750861586114902e-08], [4.744330762115929e-08, 4.7402940794004865e-08, 4.7370326325657035e-08, 4.740565393506752e-08, 4.7417756892765536e-08], [4.7464848246645055e-08, 4.7423014200029066e-08, 4.7422660190136746e-08, 4.745289027145964e-08, 4.7378404747130075e-08], [4.74977285119824e-08, 4.742423834096757e-08, 4.740326765280775e-08, 4.740088750491855e-08, 4.7391741122897604e-08], [4.7720044059138405e-08, 4.776150106698191e-08, 4.7510182744765026e-08, 4.7604362747620545e-08, 4.755920336310361e-08], [4.7521700796485195e-08, 4.7500701966435116e-08, 4.737290725070751e-08, 4.7403143678435255e-08, 4.740189397553061e-08]]","(0.9758337340367536, 1.0014760393104318)",0.0,"(-0.024166265963246447, 0.0014760393104318315)"
apache-camel,30a9b981fb9c4510fdbeb4bcf935a0392f942ec4,org.apache.camel.itest.jmh.LoadTypeConvertersTest.notLoad,-,s,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[[9.491209676, 9.496370924, 9.493248064, 9.489347408, 9.493745349], [9.500705132, 9.500703175, 9.497426607, 9.495966285, 9.494615935], [9.497323141, 9.501274677, 9.49080816, 9.493398625, 9.49604022], [9.498875918, 9.49665038, 9.49498284, 9.492045385, 9.502108517], [9.491358026, 9.493938562, 9.496588026, 9.49240547, 9.497485192], [9.485070412, 9.486696034, 9.494267722, 9.490999512, 9.489535792], [9.498481889, 9.498671066, 9.491903587, 9.495141661, 9.490985126], [9.493876936, 9.498425637, 9.501978712, 9.488621167, 9.49300668], [9.490994882, 9.495287951, 9.495987264, 9.493918998, 9.494417237], [9.490518271, 9.497616738, 9.50484176, 9.498777608, 9.497331645]]","[[9.477807574, 9.496269907, 9.489226716, 9.488948593, 9.496473286], [9.494484327, 9.491632317, 9.500308605, 9.492606227, 9.498485777], [9.495825688, 9.494891507, 9.500609963, 9.49675647, 9.503422402], [9.497538724, 9.490554903, 9.491013753, 9.499682764, 9.493304183], [9.478640821, 9.487450694, 9.484805738, 9.482475674, 9.483715203], [9.491594758, 9.486450408, 9.492379409, 9.481931108, 9.490683096], [9.48083473, 9.48824817, 9.491094524, 9.484710041, 9.480341604], [9.491796148, 9.497148559, 9.495859253, 9.492668678, 9.492018949], [9.488690567, 9.491852784, 9.491292218, 9.486893766, 9.491358439], [9.488530142, 9.49234376, 9.49164563, 9.489494533, 9.495612386]]","(0.9992026630869248, 0.9999226614508485)",-7.733854915148441e-05,"(-0.0007973369130751529, -7.733854915148441e-05)"
